Gene	p avg	Name
DUSP5	0.0480230796940397	dual specificity phosphatase 5
TMEM147	0.04803011948873581	transmembrane protein 147
KDM2A	0.048043027597899315	lysine demethylase 2A
RRP7B	0.04807437477797356	ribosomal RNA processing 7 homolog B, pseudogene
PIP5K1B	0.04807951687504826	phosphatidylinositol-4-phosphate 5-kinase type 1 beta
KLHL5	0.0481190332790707	kelch like family member 5
GPR112	0.04823322286501372	adhesion G protein-coupled receptor G4
C16orf71	0.04825522848737328	dynein axonemal assembly factor 8
CDH2	0.04829943413220951	cadherin 2
MGAT4A	0.048299999999999996	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A
CTDSP1	0.04838249151421582	CTD small phosphatase 1
PDPK1	0.04838283015220609	3-phosphoinositide dependent protein kinase 1
ZNF507	0.04842343166583153	zinc finger protein 507
ZASP	0.04843129958085458	LIM domain binding 3
CCNO	0.04843335398761287	cyclin O
DTWD2	0.04845	DTW domain containing 2
WDR83	0.048454137534281204	WD repeat domain 83
YEATS4	0.048466618900997384	YEATS domain containing 4
EMD	0.04849773749583698	emerin
CSTF3-AS1	0.04849821888791733	CSTF3 divergent transcript
NAP1L5	0.048532958168632505	nucleosome assembly protein 1 like 5
GATSL3	0.04854686948281253	cytosolic arginine sensor for mTORC1 subunit 1
FAM71F1	0.04857486674987026	golgi associated RAB2 interactor 1B
SCGB2A1	0.048576829648259934	secretoglobin family 2A member 1
FAM122B	0.0486	PABIR family member 2
CHMP2B	0.048605	charged multivesicular body protein 2B
ABCB4	0.0486382068178584	ATP binding cassette subfamily B member 4
PAPOLA	0.04864027393384521	poly(A) polymerase alpha
ZNF212	0.04864706995969246	zinc finger protein 212
OR2S2	0.04865	olfactory receptor family 2 subfamily S member 2
LTBP3	0.04866867213033667	latent transforming growth factor beta binding protein 3
ANKRD26	0.04868	ankyrin repeat domain containing 26
SHANK1	0.04869662392550587	SH3 and multiple ankyrin repeat domains 1
ZNF836	0.04870355277335982	zinc finger protein 836
LINC01330	0.04870928977431131	leucine rich repeat containing 77, pseudogene
LINC00858	0.04874560247355739	long intergenic non-protein coding RNA 858
ENO2	0.04874584898789167	enolase 2
DKC1	0.048795	dyskerin pseudouridine synthase 1
FAM118A	0.04880865319996838	family with sequence similarity 118 member A
KDM6A	0.0488784803818367	lysine demethylase 6A
EPHB4	0.04889328905687905	EPH receptor B4
ALS2	0.0489	alsin Rho guanine nucleotide exchange factor ALS2
C16orf80	0.048928843021275446	cilia and flagella associated protein 20
MAP3K11	0.04901281691543542	mitogen-activated protein kinase kinase kinase 11
SUSD1	0.049015	sushi domain containing 1
KCTD15	0.049015	potassium channel tetramerization domain containing 15
CUX1	0.04907	cut like homeobox 1
GSTZ1	0.049072806658270365	glutathione S-transferase zeta 1
RNMTL1	0.04909263492813989	mitochondrial rRNA methyltransferase 3
NUP50	0.04910286697543506	nucleoporin 50
MUTYH	0.0491115	mutY DNA glycosylase
CENPH	0.04913037839765449	centromere protein H
ACAD10	0.04915	acyl-CoA dehydrogenase family member 10
TLE6	0.04915	TLE family member 6, subcortical maternal complex member
RNPEPL1	0.049156690985969954	arginyl aminopeptidase like 1
BCR	0.04917	BCR activator of RhoGEF and GTPase
ABCC6P1	0.049210000000000004	ATP binding cassette subfamily C member 6 pseudogene 1
CA12	0.049240000000000006	carbonic anhydrase 12
C19orf52	0.04924942578840846	translocase of inner mitochondrial membrane 29
TBC1D30	0.04927325861535829	TBC1 domain family member 30
ASUN	0.049299734338583534	integrator complex subunit 13
MAL2	0.04938293190255707	mal, T cell differentiation protein 2
CCDC69	0.04939733697119183	coiled-coil domain containing 69
PAFAH2	0.049405	platelet activating factor acetylhydrolase 2
HERC2	0.04941739604993396	HECT and RLD domain containing E3 ubiquitin protein ligase 2
PIWIL3	0.04943289564811831	piwi like RNA-mediated gene silencing 3
CAPNS1	0.04943716188516105	calpain small subunit 1
RBM3	0.04945685971871863	RNA binding motif protein 3
B3GALT4	0.049464609486921836	beta-1,3-galactosyltransferase 4
C16orf3	0.04948384115158721	GAS8 antisense RNA 1
HSPA13	0.04949119161325284	heat shock protein family A (Hsp70) member 13
SLC38A9	0.049496845517009655	solute carrier family 38 member 9
FAIM	0.049516054434042056	Fas apoptotic inhibitory molecule
PRPF8	0.04952653968425417	pre-mRNA processing factor 8
LINC00664	0.04955846031673111	long intergenic non-protein coding RNA 664
KRT77	0.04956598792175988	keratin 77
BRS3	0.04962462626108334	bombesin receptor subtype 3
CATSPERG	0.04964294159796894	cation channel sperm associated auxiliary subunit gamma
TCTN3	0.04967226672747897	tectonic family member 3
LMAN2	0.049731766992171356	lectin, mannose binding 2
BROX	0.049739866882730126	BRO1 domain and CAAX motif containing
PLXNB3	0.049741059692174426	plexin B3
ZNF80	0.04975	zinc finger protein 80
PTGFR	0.04975	prostaglandin F receptor
TTLL4	0.04985	tubulin tyrosine ligase like 4
AKIRIN1	0.0498738693105745	akirin 1
CHST5	0.0499	carbohydrate sulfotransferase 5
AP3B1	0.04992219416020514	adaptor related protein complex 3 subunit beta 1
TSPAN33	0.049981497380101166	tetraspanin 33
ITGAE	0.04998293278161387	integrin subunit alpha E
BEND4	0.05	BEN domain containing 4
DLG5	0.0500300858629523	discs large MAGUK scaffold protein 5
NLGN3	0.05006	neuroligin 3
KARS	0.05006	lysyl-tRNA synthetase 1
COPS3	0.050061544017210566	COP9 signalosome subunit 3
MIER2	0.05011383280559407	MIER family member 2
GPX2	0.050115	glutathione peroxidase 2
CLEC3A	0.05013	C-type lectin domain family 3 member A
C8orf58	0.05013191405604508	chromosome 8 open reading frame 58
PRRG2	0.05015	proline rich and Gla domain 2
CCL15	0.05016785834411147	C-C motif chemokine ligand 15
TMEM39B	0.05017617105169274	transmembrane protein 39B
BDH2	0.05018999438522421	3-hydroxybutyrate dehydrogenase 2
TSPAN1	0.0502	tetraspanin 1
ECT2L	0.050211145563033674	epithelial cell transforming 2 like
MAOA	0.050265921432878696	monoamine oxidase A
COL1A2	0.050300000000000004	collagen type I alpha 2 chain
STX12	0.05030890995831157	syntaxin 12
KRT79	0.050326748265923135	keratin 79
ZNF426	0.05032709837940263	zinc finger protein 426
RLIM	0.050350000000000006	ring finger protein, LIM domain interacting
CUL1	0.05037386881869728	cullin 1
PRKG1	0.05038321970979851	protein kinase cGMP-dependent 1
PRH1	0.050449999999999995	proline rich protein HaeIII subfamily 1
GPR137	0.050458894958684435	G protein-coupled receptor 137
LRPPRC	0.050521049827644327	leucine rich pentatricopeptide repeat containing
PHLDB3	0.050543212663299	pleckstrin homology like domain family B member 3
FAM172A	0.05055	family with sequence similarity 172 member A
LYRM5	0.05055	electron transfer flavoprotein regulatory factor 1
FAM127C	0.05056474995840722	retrotransposon Gag like 8B
EXOC5	0.05058157531908526	exocyst complex component 5
ZNF717	0.0506	zinc finger protein 717
SYNGR4	0.05061325066073441	synaptogyrin 4
ZSCAN22	0.05066172594555604	zinc finger and SCAN domain containing 22
RPS6KA5	0.050675	ribosomal protein S6 kinase A5
FAM208B	0.05069974286335928	transcription activation suppressor family member 2
STAT6	0.050699999999999995	signal transducer and activator of transcription 6
SCML2	0.050706	Scm polycomb group protein like 2
PPEF1	0.05072394614588564	protein phosphatase with EF-hand domain 1
PPP6R1	0.05074318388008839	protein phosphatase 6 regulatory subunit 1
TMED3	0.05075	transmembrane p24 trafficking protein 3
SOX2	0.05075273613096892	SRY-box transcription factor 2
IKZF2	0.05076777542435483	IKAROS family zinc finger 2
ESPNL	0.05077485116122635	espin like
ACAP3	0.05077526089571669	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3
UNC5B-AS1	0.05079593782267919	UNC5B antisense RNA 1
NDUFS3	0.05085303963520753	NADH:ubiquinone oxidoreductase core subunit S3
DOK3	0.050873883880662205	docking protein 3
CTSS	0.05089919706356374	cathepsin S
HECTD4	0.050900127151322555	HECT domain E3 ubiquitin protein ligase 4
TDRD7	0.05092080845711026	tudor domain containing 7
SP8	0.050952286175511355	Sp8 transcription factor
HAUS3	0.050996843174998654	HAUS augmin like complex subunit 3
PPP1R9B	0.05109310974033775	protein phosphatase 1 regulatory subunit 9B
PASD1	0.0511	PAS domain containing repressor 1
TRAPPC6A	0.051134426175880016	trafficking protein particle complex subunit 6A
ZNF818P	0.05114234672166816	zinc finger protein 818, pseudogene
NAA10	0.05114583748638399	N-alpha-acetyltransferase 10, NatA catalytic subunit
MAVS	0.05124871535174288	mitochondrial antiviral signaling protein
GSN	0.051250000000000004	gelsolin
HOMEZ	0.051250000000000004	homeobox and leucine zipper encoding
PPP1R26	0.05125376193528075	protein phosphatase 1 regulatory subunit 26
ENTPD3	0.051269999999999996	ectonucleoside triphosphate diphosphohydrolase 3
ALOX15B	0.05127988502083722	arachidonate 15-lipoxygenase type B
TMEM18	0.05129404522934945	transmembrane protein 18
HLCS	0.05131752622903469	holocarboxylase synthetase
MIR31HG	0.05132131012951838	MIR31 host gene
TFR2	0.0514	transferrin receptor 2
PXN	0.0514	paxillin
RAP1GAP	0.0514	RAP1 GTPase activating protein
UPF1	0.05140615928544772	UPF1 RNA helicase and ATPase
IGFL4	0.0514212839681735	IGF like family member 4
SCGN	0.051446197430856676	secretagogin, EF-hand calcium binding protein
TRAF3IP3	0.051500000000000004	TRAF3 interacting protein 3
DUSP15	0.05151009222454257	dual specificity phosphatase 15
CCND3	0.05161151900073823	cyclin D3
SLC26A6	0.051662039523458575	solute carrier family 26 member 6
RHEB	0.051699999999999996	Ras homolog, mTORC1 binding
XK	0.0517	X-linked Kx blood group
CYB561D1	0.05174572108404047	cytochrome b561 family member D1
MDP1	0.051796051007500676	magnesium dependent phosphatase 1
DOHH	0.05180147445826728	deoxyhypusine hydroxylase
VPS13B	0.05181922424817298	vacuolar protein sorting 13 homolog B
ZRANB1	0.0519096829529219	zinc finger RANBP2-type containing 1
ARFIP2	0.051910000000000005	ADP ribosylation factor interacting protein 2
CYP4F8	0.051949999999999996	cytochrome P450 family 4 subfamily F member 8
UBE2O	0.05195263242867351	ubiquitin conjugating enzyme E2 O
SNAP91	0.052	synaptosome associated protein 91
SCMH1	0.052001913455484536	Scm polycomb group protein homolog 1
CCDC125	0.052008099999999995	coiled-coil domain containing 125
ITGA2	0.05206296779138597	integrin subunit alpha 2
NIPSNAP3A	0.05208878982908274	nipsnap homolog 3A
CERS4	0.05211149817463541	ceramide synthase 4
STAG2	0.0521728411878702	stromal antigen 2
CHST9	0.052250000000000005	carbohydrate sulfotransferase 9
ABCA13	0.052250000000000005	ATP binding cassette subfamily A member 13
C1orf43	0.05227221097466311	chromosome 1 open reading frame 43
GTF3C4	0.05228825082422789	general transcription factor IIIC subunit 4
SULT1A2	0.05234541687470892	sulfotransferase family 1A member 2
DRAM2	0.05236238154681143	DNA damage regulated autophagy modulator 2
KAT7	0.05237479501101899	lysine acetyltransferase 7
ERCC8	0.0524	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
ATG13	0.05241233638237612	autophagy related 13
HYOU1	0.05243086001110287	hypoxia up-regulated 1
GTF2F1	0.052436268442677625	general transcription factor IIF subunit 1
IGFBPL1	0.052453801784375795	insulin like growth factor binding protein like 1
PIP4K2C	0.05251299408110776	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma
POLR3B	0.05252425952115683	RNA polymerase III subunit B
RAB32	0.05254969323352039	RAB32, member RAS oncogene family
GPX7	0.05255	glutathione peroxidase 7
NAT9	0.05255	N-acetyltransferase 9 (putative)
EIF4A2	0.05259040804667998	eukaryotic translation initiation factor 4A2
TBCEL	0.052598385271513545	tubulin folding cofactor E like
GLMN	0.05260365411266982	glomulin, FKBP associated protein
SH3RF1	0.052614999999999995	SH3 domain containing ring finger 1
RPL27A	0.052626029889386486	ribosomal protein L27a
EVX1	0.05268055747837209	even-skipped homeobox 1
SEC24A	0.0526865	SEC24 homolog A, COPII coat complex component
MS4A15	0.05269980867576346	membrane spanning 4-domains A15
G3BP1	0.0527	G3BP stress granule assembly factor 1
FOXD3	0.0527	forkhead box D3
LAMC2	0.0527	laminin subunit gamma 2
PPFIA4	0.05275	PTPRF interacting protein alpha 4
TMEM219	0.052774975210066584	transmembrane protein 219
NKAPL	0.05278647497352647	NFKB activating protein like
COPB2	0.05281482286186154	COPI coat complex subunit beta 2
INHBE	0.05283329306944712	inhibin subunit beta E
PATZ1	0.05286415111839052	POZ/BTB and AT hook containing zinc finger 1
BTBD18	0.052869680206382705	BTB domain containing 18
PAIP2B	0.05287536619974313	poly(A) binding protein interacting protein 2B
SLC35A2	0.0528995507584348	solute carrier family 35 member A2
ZNF702P	0.052925	zinc finger protein 702, pseudogene
SCG3	0.053	secretogranin III
QRFPR	0.053	pyroglutamylated RFamide peptide receptor
GJB6	0.05305	gap junction protein beta 6
KATNAL1	0.053064999999999994	katanin catalytic subunit A1 like 1
IER3IP1	0.053092794644595986	immediate early response 3 interacting protein 1
ASIC3	0.05309844682238085	acid sensing ion channel subunit 3
RNF7	0.05312329974650137	ring finger protein 7
UPK2	0.053149999999999996	uroplakin 2
TMEM211	0.05315	LHFPL tetraspan subfamily member 7
SOX4	0.053150322143603455	SRY-box transcription factor 4
LCE3A	0.053170025499000115	late cornified envelope 3A
CYLC1	0.05323214582495554	cylicin 1
ATF1	0.05324417996890599	activating transcription factor 1
DNMBP	0.053245	dynamin binding protein
ARNTL2	0.05325	aryl hydrocarbon receptor nuclear translocator like 2
XPOT	0.0533	exportin for tRNA
CHP2	0.05331187341222077	calcineurin like EF-hand protein 2
GRID2IP	0.053318219634972616	Grid2 interacting protein
CEP120	0.053362478113580476	centrosomal protein 120
CACNA1B	0.05338223476477181	calcium voltage-gated channel subunit alpha1 B
ALDH8A1	0.0534	aldehyde dehydrogenase 8 family member A1
CLDN12	0.05355	claudin 12
SPATA41	0.053583455334905605	spermatogenesis associated 41
RGR	0.053614999999999996	retinal G protein coupled receptor
LINC00957	0.0536269967614481	long intergenic non-protein coding RNA 957
C4orf3	0.053646598480263805	chromosome 4 open reading frame 3
PTBP2	0.053648156251920674	polypyrimidine tract binding protein 2
BLOC1S2	0.05365308660800701	biogenesis of lysosomal organelles complex 1 subunit 2
LIPA	0.05367815241613695	lipase A, lysosomal acid type
LOC100130872	0.0537	uncharacterized LOC100130872(LOC100130872)
PRRC1	0.053703497244733646	proline rich coiled-coil 1
TMEM63A	0.05370662744079757	transmembrane protein 63A
RPL23AP53	0.05374782043793373	ribosomal protein L23a pseudogene 53
ZBTB11	0.05378887343065372	zinc finger and BTB domain containing 11
EDARADD	0.05381	EDAR associated death domain
TTC26	0.05385	tetratricopeptide repeat domain 26
ADCY5	0.0538570926671329	adenylate cyclase 5
PSMD8	0.05386724375404787	proteasome 26S subunit, non-ATPase 8
FLII	0.053894852397995845	FLII actin remodeling protein
BPIFA2	0.053905944027899756	BPI fold containing family A member 2
ARMC4	0.05394880057387867	outer dynein arm docking complex subunit 2
ZNF676	0.05395	zinc finger protein 676
SOX30	0.05395013912092693	SRY-box transcription factor 30
ZNF286B	0.054028431945823754	zinc finger protein 286B (pseudogene)
RNF32	0.05403744360118463	ring finger protein 32
ARRB1	0.05407	arrestin beta 1
ATP6V0A1	0.05407532721592619	ATPase H+ transporting V0 subunit a1
TENM2	0.054112415145131355	teneurin transmembrane protein 2
CPB2	0.0541275	carboxypeptidase B2
CHCHD3	0.054149550879852626	coiled-coil-helix-coiled-coil-helix domain containing 3
POLR3C	0.05418	RNA polymerase III subunit C
ADIPOR1	0.05422088190756591	adiponectin receptor 1
TAPBPL	0.0542303657662327	TAP binding protein like
NUP107	0.054231542537770905	nucleoporin 107
ZNF766	0.05424214120542944	zinc finger protein 766
SPRY4	0.05425	sprouty RTK signaling antagonist 4
THEM4	0.054282755886794584	thioesterase superfamily member 4
THUMPD2	0.0543	THUMP domain containing 2
STX17	0.054302340846851704	syntaxin 17
CAMK2N1	0.054319	calcium/calmodulin dependent protein kinase II inhibitor 1
CD99P1	0.054341470896658126	CD99 molecule pseudogene 1
ABCA2	0.054349999999999996	ATP binding cassette subfamily A member 2
PAK4	0.054349999999999996	p21 (RAC1) activated kinase 4
SOX8	0.054365	SRY-box transcription factor 8
ZNF738	0.05437593433531939	zinc finger protein 738
RBM24	0.05438190862054007	RNA binding motif protein 24
CD160	0.0544	CD160 molecule
NRSN2	0.05444131769007028	neurensin 2
USP38	0.05445	ubiquitin specific peptidase 38
MRPS35	0.05445	mitochondrial ribosomal protein S35
FAM74A1	0.05452261208272339	family with sequence similarity 74 member A1
SNRPA	0.054534132590780625	small nuclear ribonucleoprotein polypeptide A
SPRR3	0.0545675	small proline rich protein 3
LDHAL6A	0.05460019486940795	lactate dehydrogenase A like 6A
SUMO3	0.054652873695972284	small ubiquitin like modifier 3
RAB3GAP1	0.05466200647683404	RAB3 GTPase activating protein catalytic subunit 1
HIST1H2BF	0.0546792540787161	H2B clustered histone 7
KIRREL2	0.0546925	kirre like nephrin family adhesion molecule 2
YPEL3	0.05469382552803782	yippee like 3
PEX11G	0.0546993149461834	peroxisomal biogenesis factor 11 gamma
MSN	0.0547	moesin
C6orf222	0.05474999999999999	BCL2 interacting protein 5
DUSP19	0.05476159688474491	dual specificity phosphatase 19
HRH4	0.054799412770994815	histamine receptor H4
CRBN	0.0548	cereblon
RTF1	0.054849999999999996	RTF1 homolog, Paf1/RNA polymerase II complex component
CHRNA1	0.054861	cholinergic receptor nicotinic alpha 1 subunit
MBNL1	0.054865	muscleblind like splicing regulator 1
