Gene	Summed p values	Name
TTI2	0.9007630633736577	TELO2 interacting protein 2
MFAP1	0.9009447276632256	microfibril associated protein 1
CAMLG	0.9011934150137044	calcium modulating ligand
SDF2	0.9012032306305331	stromal cell derived factor 2
FASTK	0.9014493206390386	Fas activated serine/threonine kinase
TSPAN31	0.9014795606901279	tetraspanin 31
EHD1	0.9014811008523476	EH domain containing 1
LMNB1	0.9016776446875676	lamin B1
TTF2	0.902435899846187	transcription termination factor 2
PCDH18	0.902607603919047	protocadherin 18
SPP1	0.9026861427649032	secreted phosphoprotein 1
P4HA1	0.9031071607804751	prolyl 4-hydroxylase subunit alpha 1
NAMPT	0.9031598546476863	nicotinamide phosphoribosyltransferase
FAM60A	0.9032893213346584	SIN3-HDAC complex associated factor
PRPF31	0.9033152243186466	pre-mRNA processing factor 31
ANAPC1	0.903749842721875	anaphase promoting complex subunit 1
NUDT18	0.9041707552785695	nudix hydrolase 18
ARL5B	0.9041761115423499	ADP ribosylation factor like GTPase 5B
PPP1R14A	0.9042133597526906	protein phosphatase 1 regulatory inhibitor subunit 14A
GRIP1	0.9046974756635454	glutamate receptor interacting protein 1
AMDHD1	0.904770948515593	amidohydrolase domain containing 1
PADI4	0.9049917837254519	peptidyl arginine deiminase 4
CEBPD	0.9050341620561116	CCAAT enhancer binding protein delta
POLR2M	0.9051396010861295	RNA polymerase II subunit M
RPRD2	0.9052952015415298	regulation of nuclear pre-mRNA domain containing 2
CDC23	0.9056699126940386	cell division cycle 23
CHGA	0.9058349558175842	chromogranin A
B4GALT3	0.9058791610892376	beta-1,4-galactosyltransferase 3
CHPF2	0.90593694759077	chondroitin polymerizing factor 2
BUB1B	0.9059954009581028	BUB1 mitotic checkpoint serine/threonine kinase B
KPNA6	0.9060126674660492	karyopherin subunit alpha 6
VWDE	0.9060233625532389	von Willebrand factor D and EGF domains
SPIRE2	0.9060302558790451	spire type actin nucleation factor 2
LRRFIP2	0.9060671415434705	LRR binding FLII interacting protein 2
RETN	0.9060732739467535	resistin
CINP	0.9062115898835645	cyclin dependent kinase 2 interacting protein
APMAP	0.9062699376632837	adipocyte plasma membrane associated protein
ADGRG1	0.9064128884568674	adhesion G protein-coupled receptor G1
ADGRL4	0.9065749915681449	adhesion G protein-coupled receptor L4
PSD3	0.9067957015037974	pleckstrin and Sec7 domain containing 3
DUSP11	0.9072060343148125	dual specificity phosphatase 11
TLE1	0.907359157878263	TLE family member 1, transcriptional corepressor
KLF9	0.9074233504245391	Kruppel like factor 9
SOGA1	0.9074459330368143	suppressor of glucose, autophagy associated 1
CCDC186	0.9075097339094914	coiled-coil domain containing 186
OPHN1	0.9079277538790116	oligophrenin 1
CPD	0.9082049287314657	carboxypeptidase D
DIP2C	0.9087176309735304	disco interacting protein 2 homolog C
PDE7A	0.9087912494713873	phosphodiesterase 7A
MTRR	0.9088357456531856	5-methyltetrahydrofolate-homocysteine methyltransferase reductase
RALB	0.9088997855281898	RAS like proto-oncogene B
SHISA2	0.908976915593899	shisa family member 2
CUEDC1	0.9090567077167937	CUE domain containing 1
SELL	0.9094353210181092	selectin L
CD3E	0.9095117603835848	CD3 epsilon subunit of T-cell receptor complex
ITSN2	0.9096311632956994	intersectin 2
SPATA13	0.9099754050259408	spermatogenesis associated 13
TBC1D20	0.9100019907881146	TBC1 domain family member 20
INTS2	0.9100174302799644	integrator complex subunit 2
ANKRD30A	0.9100822647803384	ankyrin repeat domain 30A
SCGB1D2	0.910202955084431	secretoglobin family 1D member 2
ANKRD18A	0.9102950410136129	ankyrin repeat domain 18A
REV3L	0.9105690515055559	REV3 like, DNA directed polymerase zeta catalytic subunit
ESR1	0.9109205462724403	estrogen receptor 1
BRIX1	0.9109769166037918	biogenesis of ribosomes BRX1
UNC119B	0.9110087544555991	unc-119 lipid binding chaperone B
SYBU	0.9110263683344919	syntabulin
MRPL3	0.9111290081734084	mitochondrial ribosomal protein L3
PI4K2B	0.9112596532429815	phosphatidylinositol 4-kinase type 2 beta
ITPRIPL2	0.9115167433176447	ITPRIP like 2
PDGFRB	0.9116882685072298	platelet derived growth factor receptor beta
LAMA2	0.9122119815470017	laminin subunit alpha 2
KANSL3	0.9122813057155408	KAT8 regulatory NSL complex subunit 3
TFCP2L1	0.9125949809919495	transcription factor CP2 like 1
FHL3	0.9126713709269032	four and a half LIM domains 3
ARVCF	0.9127272689510502	ARVCF delta catenin family member
SRF	0.9127431672275574	serum response factor
ACTR6	0.9131196283672456	actin related protein 6
C14orf159	0.9134369513018645	D-glutamate cyclase
NRGN	0.9136616491070246	neurogranin
ARFIP1	0.9137794345281411	ADP ribosylation factor interacting protein 1
TOR1A	0.9138493397499983	torsin family 1 member A
ACBD5	0.9141184710554957	acyl-CoA binding domain containing 5
RPS26	0.9141579019103159	ribosomal protein S26
ZNF708	0.9141669941924816	zinc finger protein 708
NFATC4	0.914319500035264	nuclear factor of activated T cells 4
CPQ	0.9143668079129255	carboxypeptidase Q
ERCC6L	0.9145596808917559	ERCC excision repair 6 like, spindle assembly checkpoint helicase
KPNA4	0.9146797338925068	karyopherin subunit alpha 4
SIVA1	0.9147149367556017	SIVA1 apoptosis inducing factor
MEA1	0.914772225616542	male-enhanced antigen 1
FDXR	0.914784143789446	ferredoxin reductase
PIAS4	0.9150041390153358	protein inhibitor of activated STAT 4
CBX6	0.9150517062107475	chromobox 6
YIPF6	0.9151703496313118	Yip1 domain family member 6
C17orf80	0.9152026090148477	chromosome 17 open reading frame 80
ASB9	0.9153409946681438	ankyrin repeat and SOCS box containing 9
SOX9	0.9154736262113831	SRY-box transcription factor 9
BTBD2	0.91571993746707	BTB domain containing 2
TOR3A	0.9157763340982252	torsin family 3 member A
DVL1	0.9159332609509088	dishevelled segment polarity protein 1
NAXD	0.9159583261398692	NAD(P)HX dehydratase
PYM1	0.9160095608997284	PYM homolog 1, exon junction complex associated factor
TECPR1	0.9162234703076302	tectonin beta-propeller repeat containing 1
DCXR	0.9162773500430759	dicarbonyl and L-xylulose reductase
GMFB	0.9163888204770694	glia maturation factor beta
RIN3	0.9164447543468268	Ras and Rab interactor 3
TPST1	0.9164643582602259	tyrosylprotein sulfotransferase 1
KYNU	0.9164885275252659	kynureninase
CHERP	0.9168337802520343	calcium homeostasis endoplasmic reticulum protein
BAD	0.9168998158365262	BCL2 associated agonist of cell death
PAF1	0.9171593330227232	PAF1 homolog, Paf1/RNA polymerase II complex component
COL7A1	0.9171796138889678	collagen type VII alpha 1 chain
CCDC59	0.9173307407922348	coiled-coil domain containing 59
AMT	0.9173488188723956	aminomethyltransferase
ZBTB40	0.9173606478614768	zinc finger and BTB domain containing 40
MAX	0.9174336914109068	MYC associated factor X
TMEM120B	0.917437783737975	transmembrane protein 120B
C1D	0.9174724466420846	C1D nuclear receptor corepressor
STX11	0.9178149218960092	syntaxin 11
STBD1	0.9178676573481651	starch binding domain 1
ARPIN	0.9179107107444995	actin related protein 2/3 complex inhibitor
TMEM201	0.9179585038821503	transmembrane protein 201
PYGM	0.9182912912208527	glycogen phosphorylase, muscle associated
SVBP	0.918712217264904	small vasohibin binding protein
VAV2	0.9187233117472794	vav guanine nucleotide exchange factor 2
RABGGTB	0.9188076839059867	Rab geranylgeranyltransferase subunit beta
DNAJC11	0.9189252058793944	DnaJ heat shock protein family (Hsp40) member C11
EIF3D	0.9189339782849673	eukaryotic translation initiation factor 3 subunit D
GSTZ1	0.9189625765520001	glutathione S-transferase zeta 1
MSH2	0.9193019284463243	mutS homolog 2
ZFHX3	0.9193105770282847	zinc finger homeobox 3
SLC1A4	0.9193787032258836	solute carrier family 1 member 4
REXO2	0.9194636516073268	RNA exonuclease 2
IGF2BP3	0.9195071681995067	insulin like growth factor 2 mRNA binding protein 3
PNMA1	0.9195920976162708	PNMA family member 1
MLH1	0.9198006753809711	mutL homolog 1
DTD2	0.9198599773828791	D-aminoacyl-tRNA deacylase 2
MKRN1	0.919878500260467	makorin ring finger protein 1
MESDC2	0.9199042089728696	mesoderm development LRP chaperone
CLDN7	0.9199793143578303	claudin 7
CIAPIN1	0.9199884227799205	cytokine induced apoptosis inhibitor 1
DNAJC12	0.9200744946838963	DnaJ heat shock protein family (Hsp40) member C12
PTPRM	0.9200801306121527	protein tyrosine phosphatase receptor type M
GPT2	0.9201868437073756	glutamic--pyruvic transaminase 2
CRYBG3	0.9205207009748153	crystallin beta-gamma domain containing 3
CLOCK	0.9205322231160127	clock circadian regulator
CMC4	0.9207036325941219	C-X9-C motif containing 4
FADS1	0.9207295101001026	fatty acid desaturase 1
PCSK1	0.9207517126143364	proprotein convertase subtilisin/kexin type 1
THADA	0.920769952423466	THADA armadillo repeat containing
ACLY	0.9210552616143574	ATP citrate lyase
BRDT	0.9211139317929545	bromodomain testis associated
HMGN4	0.9211496495325812	high mobility group nucleosomal binding domain 4
CCNL2	0.9213718036169175	cyclin L2
SETDB1	0.9219872951971267	SET domain bifurcated histone lysine methyltransferase 1
LRCH4	0.9221782379155216	leucine rich repeats and calponin homology domain containing 4
COL24A1	0.9222255445550597	collagen type XXIV alpha 1 chain
EP400	0.9224938446095331	E1A binding protein p400
ATP8A1	0.9226398235449043	ATPase phospholipid transporting 8A1
PHC1	0.9228180553012546	polyhomeotic homolog 1
FBLN1	0.9228370145310243	fibulin 1
COG1	0.923190456105929	component of oligomeric golgi complex 1
ZC3H13	0.9234067351523418	zinc finger CCCH-type containing 13
SHANK1	0.9237836516648712	SH3 and multiple ankyrin repeat domains 1
HOXD8	0.9238878664332271	homeobox D8
PRMT6	0.9239051162897834	protein arginine methyltransferase 6
MRRF	0.9241428749792155	mitochondrial ribosome recycling factor
PSMA6	0.9241496799904275	proteasome 20S subunit alpha 6
NME1	0.9241863511530363	NME/NM23 nucleoside diphosphate kinase 1
ARMC10	0.9244536108971079	armadillo repeat containing 10
WDYHV1	0.9245049409036413	N-terminal glutamine amidase 1
MKNK2	0.9246124965441829	MAPK interacting serine/threonine kinase 2
GNA12	0.9246497579889594	G protein subunit alpha 12
TFG	0.9249685106462324	trafficking from ER to golgi regulator
FAM122B	0.9250862832497665	PABIR family member 2
ACTN4	0.9254064963284208	actinin alpha 4
ILKAP	0.925461990793419	ILK associated serine/threonine phosphatase
TCEAL4	0.9255321243174658	transcription elongation factor A like 4
NGFR	0.9255377279489907	nerve growth factor receptor
ADAT3	0.9256367405537305	adenosine deaminase tRNA specific 3
CBFA2T3	0.9256460277180238	CBFA2/RUNX1 partner transcriptional co-repressor 3
IFNGR1	0.9261722227085393	interferon gamma receptor 1
HN1	0.9261910546083049	Jupiter microtubule associated homolog 1
HHIPL1	0.9261920824378957	HHIP like 1
ACTBL2	0.9269153508912161	actin beta like 2
CBWD2	0.9269538683148978	Zn regulated GTPase metalloprotein activator 1B
SIPA1L1	0.9271954451602454	signal induced proliferation associated 1 like 1
SLC39A7	0.9274348624818425	solute carrier family 39 member 7
ATP10D	0.9278310697164052	ATPase phospholipid transporting 10D (putative)
TBC1D2	0.9278788760965275	TBC1 domain family member 2
ABCF3	0.9279619834633381	ATP binding cassette subfamily F member 3
TMX1	0.9280491077842118	thioredoxin related transmembrane protein 1
DNMT3A	0.9285115164108593	DNA methyltransferase 3 alpha
PPOX	0.928605026243182	protoporphyrinogen oxidase
GDE1	0.9286540948006763	glycerophosphodiester phosphodiesterase 1
RBBP5	0.9286619594892858	RB binding protein 5, histone lysine methyltransferase complex subunit
TMEM134	0.9286850748200484	transmembrane protein 134
SKIV2L2	0.9288931012107542	Mtr4 exosome RNA helicase
KIF5C	0.9289061638356737	kinesin family member 5C
FAM117A	0.9289345247732133	family with sequence similarity 117 member A
PUDP	0.9289477753724331	pseudouridine 5'-phosphatase
JUNB	0.9290356515082827	JunB proto-oncogene, AP-1 transcription factor subunit
ATP8B2	0.9290584596431769	ATPase phospholipid transporting 8B2
ZNF33A	0.9291704931503696	zinc finger protein 33A
AIP	0.9291997267938489	aryl hydrocarbon receptor interacting protein
VMA21	0.9294336073622551	vacuolar ATPase assembly factor VMA21
MDH2	0.9294744848185879	malate dehydrogenase 2
MAN1C1	0.9298315873917556	mannosidase alpha class 1C member 1
R3HCC1L	0.9299085504954804	R3H domain and coiled-coil containing 1 like
MT-ND5	0.9299486302039295	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5
HNRNPAB	0.9303878321061816	heterogeneous nuclear ribonucleoprotein A/B
OGFRL1	0.9304281625499126	opioid growth factor receptor like 1
LZTR1	0.9307899374105972	leucine zipper like transcription regulator 1
DCAF15	0.9308028868442826	DDB1 and CUL4 associated factor 15
TCERG1	0.9308853012084363	transcription elongation regulator 1
TUFT1	0.9310058786111797	tuftelin 1
S100A7A	0.9310531109351639	S100 calcium binding protein A7A
MALSU1	0.9310723533294696	mitochondrial assembly of ribosomal large subunit 1
ABCE1	0.931315065157768	ATP binding cassette subfamily E member 1
PPA1	0.931320168586159	inorganic pyrophosphatase 1
ATP6V1G2	0.9317279324400323	ATPase H+ transporting V1 subunit G2
STK32C	0.93176716332035	serine/threonine kinase 32C
RNF20	0.9318189924168692	ring finger protein 20
CTF1	0.9321114781770855	cardiotrophin 1
AASS	0.9321198126203112	aminoadipate-semialdehyde synthase
ING3	0.9326242559171312	inhibitor of growth family member 3
BUD13	0.932759155207898	BUD13 homolog
ACAD9	0.9329324438207347	acyl-CoA dehydrogenase family member 9
KRT75	0.9332115021660956	keratin 75
UFD1L	0.9332419164738359	ubiquitin recognition factor in ER associated degradation 1
MAP4K3	0.9332922441674645	mitogen-activated protein kinase kinase kinase kinase 3
RPL36A	0.9333665718874176	ribosomal protein L36a
C17orf49	0.933418546277642	chromosome 17 open reading frame 49
RASSF7	0.9341613383148217	Ras association domain family member 7
PNN	0.9343943765869942	pinin, desmosome associated protein
UNC119	0.9345630464612354	unc-119 lipid binding chaperone
GSTA1	0.934662948394321	glutathione S-transferase alpha 1
GDPD3	0.9348143260221886	glycerophosphodiester phosphodiesterase domain containing 3
AEBP1	0.9348552389412946	AE binding protein 1
KRT40	0.9349195026625357	keratin 40
HDAC8	0.9349599640460701	histone deacetylase 8
COL6A5	0.9352487418794742	collagen type VI alpha 5 chain
ICAM3	0.9353794090670171	intercellular adhesion molecule 3
LYPLA2	0.9353843182391719	lysophospholipase 2
TCHP	0.9355510132030157	trichoplein keratin filament binding
AGRN	0.9357560010152681	agrin
TNS2	0.9358082908619015	tensin 2
STK26	0.9359728684547621	serine/threonine kinase 26
PRKCDBP	0.9361629511890011	caveolae associated protein 3
GSTCD	0.9361723937289567	glutathione S-transferase C-terminal domain containing
BAK1	0.9361868320952662	BCL2 antagonist/killer 1
PYURF	0.9362267668354148	PIGY upstream open reading frame
UBL5	0.9366013405049456	ubiquitin like 5
CASP6	0.9366760565358733	caspase 6
RBM47	0.9368388777804415	RNA binding motif protein 47
ZMPSTE24	0.9370904454754649	zinc metallopeptidase STE24
MTMR2	0.9372477732115692	myotubularin related protein 2
MET	0.9372721279740439	MET proto-oncogene, receptor tyrosine kinase
HBG1	0.9373342723556406	hemoglobin subunit gamma 1
DCTPP1	0.9373817635182713	dCTP pyrophosphatase 1
ATP13A3	0.9374244016946763	ATPase 13A3
PNPLA2	0.937429881347984	patatin like phospholipase domain containing 2
C15orf48	0.937452367007729	chromosome 15 open reading frame 48
MYBPC1	0.9374558678743439	myosin binding protein C1
KLRG2	0.9375008870844999	killer cell lectin like receptor G2
ZNF324	0.937596173820984	zinc finger protein 324
DHRSX	0.9376648551412261	dehydrogenase/reductase X-linked
MAP7	0.9377072144400235	microtubule associated protein 7
LURAP1L	0.9377913012307124	leucine rich adaptor protein 1 like
CTSZ	0.9380910009449948	cathepsin Z
CRACR2A	0.9381537805045789	calcium release activated channel regulator 2A
NUFIP1	0.9381753294724099	nuclear FMR1 interacting protein 1
JMJD7-PLA2G4B	0.9387645214891277	JMJD7-PLA2G4B readthrough
PITPNM1	0.9389431635772819	phosphatidylinositol transfer protein membrane associated 1
GGA3	0.9390076934626091	golgi associated, gamma adaptin ear containing, ARF binding protein 3
PLCB1	0.9390428396983782	phospholipase C beta 1
ARHGEF10	0.9399119256330185	Rho guanine nucleotide exchange factor 10
SLC9A7	0.9402850972681136	solute carrier family 9 member A7
TRMT5	0.9404439331035696	tRNA methyltransferase 5
HLA-DPB1	0.9406459883819003	major histocompatibility complex, class II, DP beta 1
FOXA1	0.9406578323436667	forkhead box A1
FECH	0.9408284376434553	ferrochelatase
HECW2	0.9408877178584163	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2
TLDC1	0.9411163033922363	MTOR associated protein, eak-7 homolog
ACTN3	0.9413482824431894	actinin alpha 3
NSMCE1	0.9414994472427703	NSE1 homolog, SMC5-SMC6 complex component
TRIM37	0.9417253132357556	tripartite motif containing 37
MAEA	0.9419601681228512	macrophage erythroblast attacher, E3 ubiquitin ligase
HERPUD1	0.9420415260667581	homocysteine inducible ER protein with ubiquitin like domain 1
NANP	0.9425255055633022	N-acetylneuraminic acid phosphatase
HIST1H1B	0.9425617737717911	H1.5 linker histone, cluster member
AGR2	0.9425934004987305	anterior gradient 2, protein disulphide isomerase family member
NEIL2	0.9426938579489976	nei like DNA glycosylase 2
AHCYL1	0.9428622027048654	adenosylhomocysteinase like 1
APLF	0.9428825739411463	aprataxin and PNKP like factor
DHX38	0.9431119657871035	DEAH-box helicase 38
TRIM16	0.9432539699892677	tripartite motif containing 16
FBXO42	0.9432717738028553	F-box protein 42
SLC25A23	0.9433106445364738	solute carrier family 25 member 23
